Cluster	Name	GO terms	GO source	Description (Direct description or transfer from target)
3	Zm00001d013063	GO:0051301 cell division		
3	Zm00001d013063	GO:0007062 sister chromatid cohesion		
3	Zm00001d013063	GO:0009733 response to auxin		
3	Zm00001d013063	GO:0006306 DNA methylation		
3	Zm00001d013063	GO:0051327 meiotic M phase		
3	Zm00001d013063	GO:0048864 stem cell development		
3	Zm00001d013063	GO:0005731 nucleolus organizer region		
3	Zm00001d013063	GO:0009616 virus induced gene silencing		
3	Zm00001d013063	GO:0009965 leaf morphogenesis		
3	Zm00001d013063	GO:0004521 endoribonuclease activity		
3	Zm00001d013063	GO:0006346 methylation-dependent chromatin silencing		
3	Zm00001d013063	GO:0010218 response to far red light		
3	Zm00001d013063	GO:0030529 intracellular ribonucleoprotein complex		
3	Zm00001d013063	GO:0071555 cell wall organization		
3	Zm00001d013063	GO:0009926 auxin polar transport		
3	Zm00001d013063	GO:0007140 male meiosis		
3	Zm00001d013063	GO:0033169 histone H3-K9 demethylation		
3	Zm00001d013063	GO:0048830 adventitious root development		
3	Zm00001d013063	GO:0048646 anatomical structure formation involved in morphogenesis		
3	Zm00001d013063	GO:0009880 embryonic pattern specification		
3	Zm00001d013063	GO:0048765 root hair cell differentiation		
3	Zm00001d013063	GO:0044703 multi-organism reproductive process		
3	Zm00001d013063	GO:0055046 microgametogenesis		
3	Zm00001d013063	GO:0007155 cell adhesion		
3	Zm00001d013063	GO:0010228 vegetative to reproductive phase transition of meristem		
3	Zm00001d013063	GO:0007267 cell-cell signaling		
3	Zm00001d013063	GO:0035198 miRNA binding		
3	Zm00001d013063	GO:0010072 primary shoot apical meristem specification		
3	Zm00001d013063	GO:0010073 meristem maintenance		
3	Zm00001d013063	GO:0009955 adaxial/abaxial pattern specification		
3	Zm00001d013063	GO:0010267 production of ta-siRNAs involved in RNA interference		
3	Zm00001d013063	GO:0045010 actin nucleation		
3	Zm00001d013063	GO:0009913 epidermal cell differentiation		
3	Zm00001d013063	GO:0010305 leaf vascular tissue pattern formation		
3	Zm00001d013063	GO:0035196 production of miRNAs involved in gene silencing by miRNA		
3	Zm00001d013063	GO:0009561 megagametogenesis		
3	Zm00001d013063	GO:0010050 vegetative phase change		
3	Zm00001d013063	GO:0010090 trichome morphogenesis		
3	Zm00001d013063	GO:0009850 auxin metabolic process		
3	Zm00001d013063	GO:0048439 flower morphogenesis		
3	Zm00001d013063	GO:0009855 determination of bilateral symmetry		
3	Zm00001d013063	GO:0010431 seed maturation		
3	Zm00001d013063	GO:0006413 translational initiation		
3	Zm00001d013063	GO:0005829 cytosol		
3	Zm00001d013063	GO:0003743 translation initiation factor activity		
3	Zm00001d006100	GO:0005730 nucleolus	 --- 	 --- 
3	Zm00001d006100	GO:0005794 Golgi apparatus		
3	Zm00001d006100	GO:0042788 polysomal ribosome		
3	Zm00001d006100	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d006100	GO:0000470 maturation of LSU-rRNA		
3	Zm00001d006100	GO:0005774 vacuolar membrane		
3	Zm00001d006100	GO:0003735 structural constituent of ribosome		
3	Zm00001d006100	GO:0003723 RNA binding		
3	Zm00001d006100	GO:0005886 plasma membrane		
3	Zm00001d006100	GO:0001510 RNA methylation		
3	Zm00001d006100	GO:0042256 mature ribosome assembly		
3	Zm00001d006100	GO:0006412 translation		
3	Zm00001d006100	GO:0009506 plasmodesma		
3	Zm00001d006100	GO:0009507 chloroplast		
3	Zm00001d014082	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d014082	GO:0005730 nucleolus		
3	Zm00001d014082	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d014082	GO:0003735 structural constituent of ribosome		
3	Zm00001d014082	GO:0006412 translation		
3	Zm00001d014082	GO:0009507 chloroplast		
3	Zm00001d033345	GO:0016779 nucleotidyltransferase activity	 --- 	 --- 
3	Zm00001d033345	GO:0050790 regulation of catalytic activity		
3	Zm00001d033345	GO:0070940 dephosphorylation of RNA polymerase II C-terminal domain		
3	Zm00001d033345	GO:0006629 lipid metabolic process		
3	Zm00001d033345	GO:0005851 eukaryotic translation initiation factor 2B complex		
3	Zm00001d033345	GO:0032057 negative regulation of translational initiation in response to stress		
3	Zm00001d033345	GO:0008420 CTD phosphatase activity		
3	Zm00001d033345	GO:0009749 response to glucose		
3	Zm00001d033345	GO:0004629 phospholipase C activity		
3	Zm00001d033345	GO:0035556 intracellular signal transduction		
3	Zm00001d033345	GO:0014003 oligodendrocyte development		
3	Zm00001d033345	GO:0009408 response to heat		
3	Zm00001d033345	GO:0016591 DNA-directed RNA polymerase II, holoenzyme		
3	Zm00001d033345	GO:0043434 response to peptide hormone		
3	Zm00001d033345	GO:0003743 translation initiation factor activity		
3	Zm00001d048368	GO:0070180 large ribosomal subunit rRNA binding	 --- 	 --- 
3	Zm00001d048368	GO:0044710 single-organism metabolic process		
3	Zm00001d048368	GO:0005730 nucleolus		
3	Zm00001d048368	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d048368	GO:0042256 mature ribosome assembly		
3	Zm00001d048368	GO:0003735 structural constituent of ribosome		
3	Zm00001d048368	GO:0001510 RNA methylation		
3	Zm00001d048368	GO:0006412 translation		
3	Zm00001d048368	GO:0009507 chloroplast		
3	Zm00001d041568	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d041568	GO:0005730 nucleolus		
3	Zm00001d041568	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d041568	GO:0005774 vacuolar membrane		
3	Zm00001d041568	GO:0003735 structural constituent of ribosome		
3	Zm00001d041568	GO:0003723 RNA binding		
3	Zm00001d041568	GO:0005886 plasma membrane		
3	Zm00001d041568	GO:0006412 translation		
3	Zm00001d041568	GO:0009507 chloroplast		
3	Zm00001d022386	GO:0003735 structural constituent of ribosome	 --- 	 --- 
3	Zm00001d022386	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d022386	GO:0009220 pyrimidine ribonucleotide biosynthetic process		
3	Zm00001d022386	GO:0006354 DNA-templated transcription, elongation		
3	Zm00001d022386	GO:0000462 maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)		
3	Zm00001d022386	GO:0003723 RNA binding		
3	Zm00001d022386	GO:0005763 mitochondrial small ribosomal subunit		
3	Zm00001d022386	GO:0006412 translation		
3	Zm00001d027595	GO:0003735 structural constituent of ribosome	 --- 	 --- 
3	Zm00001d027595	GO:0005840 ribosome		
3	Zm00001d027595	GO:0006412 translation		
3	Zm00001d049790	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d049790	GO:0005730 nucleolus		
3	Zm00001d049790	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d049790	GO:0003735 structural constituent of ribosome		
3	Zm00001d049790	GO:0065007 biological regulation		
3	Zm00001d049790	GO:0006412 translation		
3	Zm00001d022134	GO:0048046 apoplast	 --- 	 --- 
3	Zm00001d022134	GO:0009808 lignin metabolic process		
3	Zm00001d022134	GO:0010583 response to cyclopentenone		
3	Zm00001d022134	GO:0005829 cytosol		
3	Zm00001d022134	GO:0042742 defense response to bacterium		
3	Zm00001d022134	GO:2001006 regulation of cellulose biosynthetic process		
3	Zm00001d022134	GO:0009407 toxin catabolic process		
3	Zm00001d022134	GO:0005886 plasma membrane		
3	Zm00001d022134	GO:0046686 response to cadmium ion		
3	Zm00001d022134	GO:0003746 translation elongation factor activity		
3	Zm00001d022134	GO:0006414 translational elongation		
3	Zm00001d022134	GO:0071668 plant-type cell wall assembly		
3	Zm00001d022134	GO:0005853 eukaryotic translation elongation factor 1 complex		
3	Zm00001d029418	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d029418	GO:0006412 translation		
3	Zm00001d029418	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d029418	GO:0019843 rRNA binding		
3	Zm00001d029418	GO:0003735 structural constituent of ribosome		
3	Zm00001d029418	GO:0046872 metal ion binding		
3	Zm00001d029418	GO:0050789 regulation of biological process		
3	Zm00001d036565	GO:0032502 developmental process	 --- 	 --- 
3	Zm00001d036565	GO:0070181 small ribosomal subunit rRNA binding		
3	Zm00001d036565	GO:0044710 single-organism metabolic process		
3	Zm00001d036565	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d036565	GO:0006412 translation		
3	Zm00001d036565	GO:0009664 plant-type cell wall organization		
3	Zm00001d036565	GO:0000028 ribosomal small subunit assembly		
3	Zm00001d036565	GO:0005730 nucleolus		
3	Zm00001d036565	GO:0005774 vacuolar membrane		
3	Zm00001d036565	GO:0003735 structural constituent of ribosome		
3	Zm00001d036565	GO:0050789 regulation of biological process		
3	Zm00001d036565	GO:0000462 maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)		
3	Zm00001d036565	GO:0005886 plasma membrane		
3	Zm00001d036565	GO:0001510 RNA methylation		
3	Zm00001d036565	GO:0048027 mRNA 5'-UTR binding		
3	Zm00001d036565	GO:0042545 cell wall modification		
3	Zm00001d036565	GO:0009506 plasmodesma		
3	Zm00001d036565	GO:0009507 chloroplast		
3	Zm00001d036567	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d036567	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d036567	GO:0000122 negative regulation of transcription from RNA polymerase II promoter		
3	Zm00001d036567	GO:0030218 erythrocyte differentiation		
3	Zm00001d036567	GO:0005730 nucleolus		
3	Zm00001d036567	GO:0005739 mitochondrion		
3	Zm00001d036567	GO:0003735 structural constituent of ribosome		
3	Zm00001d036567	GO:0045182 translation regulator activity		
3	Zm00001d036567	GO:0006417 regulation of translation		
3	Zm00001d036567	GO:0048027 mRNA 5'-UTR binding		
3	Zm00001d036568	GO:0042545 cell wall modification	 --- 	 --- 
3	Zm00001d036568	GO:0070181 small ribosomal subunit rRNA binding		
3	Zm00001d036568	GO:0044710 single-organism metabolic process		
3	Zm00001d036568	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d036568	GO:0006412 translation		
3	Zm00001d036568	GO:0009664 plant-type cell wall organization		
3	Zm00001d036568	GO:0000028 ribosomal small subunit assembly		
3	Zm00001d036568	GO:0005730 nucleolus		
3	Zm00001d036568	GO:0005774 vacuolar membrane		
3	Zm00001d036568	GO:0003735 structural constituent of ribosome		
3	Zm00001d036568	GO:0000462 maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)		
3	Zm00001d036568	GO:0005886 plasma membrane		
3	Zm00001d036568	GO:0001510 RNA methylation		
3	Zm00001d036568	GO:0048027 mRNA 5'-UTR binding		
3	Zm00001d036568	GO:0050789 regulation of biological process		
3	Zm00001d036568	GO:0009506 plasmodesma		
3	Zm00001d036568	GO:0009507 chloroplast		
3	Zm00001d010009	GO:0042545 cell wall modification	 --- 	 --- 
3	Zm00001d010009	GO:0009664 plant-type cell wall organization		
3	Zm00001d010009	GO:0044710 single-organism metabolic process		
3	Zm00001d010009	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d010009	GO:0005730 nucleolus		
3	Zm00001d010009	GO:0005774 vacuolar membrane		
3	Zm00001d010009	GO:0003735 structural constituent of ribosome		
3	Zm00001d010009	GO:0005886 plasma membrane		
3	Zm00001d010009	GO:0001510 RNA methylation		
3	Zm00001d010009	GO:0006412 translation		
3	Zm00001d010009	GO:0009506 plasmodesma		
3	Zm00001d010009	GO:0009507 chloroplast		
3	Zm00001d016491	GO:0042545 cell wall modification	 --- 	 --- 
3	Zm00001d016491	GO:0000028 ribosomal small subunit assembly		
3	Zm00001d016491	GO:0044710 single-organism metabolic process		
3	Zm00001d016491	GO:0042788 polysomal ribosome		
3	Zm00001d016491	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d016491	GO:0006412 translation		
3	Zm00001d016491	GO:0009664 plant-type cell wall organization		
3	Zm00001d016491	GO:0005618 cell wall		
3	Zm00001d016491	GO:0005730 nucleolus		
3	Zm00001d016491	GO:0042256 mature ribosome assembly		
3	Zm00001d016491	GO:0003735 structural constituent of ribosome		
3	Zm00001d016491	GO:0005886 plasma membrane		
3	Zm00001d016491	GO:0001510 RNA methylation		
3	Zm00001d016491	GO:0046872 metal ion binding		
3	Zm00001d016491	GO:0050789 regulation of biological process		
3	Zm00001d016491	GO:0009506 plasmodesma		
3	Zm00001d035312	GO:0003735 structural constituent of ribosome	 --- 	 --- 
3	Zm00001d035312	GO:0005488 binding		
3	Zm00001d035312	GO:0015935 small ribosomal subunit		
3	Zm00001d035312	GO:0006412 translation		
3	Zm00001d045174	GO:0032502 developmental process	 --- 	 --- 
3	Zm00001d045174	GO:0044710 single-organism metabolic process		
3	Zm00001d045174	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d045174	GO:0005730 nucleolus		
3	Zm00001d045174	GO:0006412 translation		
3	Zm00001d045174	GO:0003735 structural constituent of ribosome		
3	Zm00001d045174	GO:0050789 regulation of biological process		
3	Zm00001d045174	GO:0040007 growth		
3	Zm00001d050921	GO:0016070 RNA metabolic process	 --- 	 --- 
3	Zm00001d050921	GO:0044710 single-organism metabolic process		
3	Zm00001d050921	GO:0005783 endoplasmic reticulum		
3	Zm00001d050921	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d050921	GO:0005730 nucleolus		
3	Zm00001d050921	GO:0003735 structural constituent of ribosome		
3	Zm00001d050921	GO:0003723 RNA binding		
3	Zm00001d050921	GO:0005886 plasma membrane		
3	Zm00001d050921	GO:0002181 cytoplasmic translation		
3	Zm00001d050921	GO:0009507 chloroplast		
3	Zm00001d050921	GO:0050789 regulation of biological process		
3	Zm00001d050921	GO:0009506 plasmodesma		
3	Zm00001d050921	GO:0000027 ribosomal large subunit assembly		
3	Zm00001d024571	GO:0032502 developmental process	 --- 	 --- 
3	Zm00001d024571	GO:0044710 single-organism metabolic process		
3	Zm00001d024571	GO:0032501 multicellular organismal process		
3	Zm00001d024571	GO:0040007 growth		
3	Zm00001d024571	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d024571	GO:0005730 nucleolus		
3	Zm00001d024571	GO:0042254 ribosome biogenesis		
3	Zm00001d024571	GO:0005774 vacuolar membrane		
3	Zm00001d024571	GO:0003735 structural constituent of ribosome		
3	Zm00001d024571	GO:0003723 RNA binding		
3	Zm00001d024571	GO:0005886 plasma membrane		
3	Zm00001d024571	GO:0001510 RNA methylation		
3	Zm00001d024571	GO:0006412 translation		
3	Zm00001d024571	GO:0050789 regulation of biological process		
3	Zm00001d024571	GO:0009507 chloroplast		
3	Zm00001d015251	GO:0009207 purine ribonucleoside triphosphate catabolic process	 --- 	 --- 
3	Zm00001d015251	GO:0006007 glucose catabolic process		
3	Zm00001d015251	GO:0008026 ATP-dependent helicase activity		
3	Zm00001d015251	GO:0005730 nucleolus		
3	Zm00001d015251	GO:0010468 regulation of gene expression		
3	Zm00001d015251	GO:0005829 cytosol		
3	Zm00001d015251	GO:0009154 purine ribonucleotide catabolic process		
3	Zm00001d015251	GO:0009506 plasmodesma		
3	Zm00001d015251	GO:0005774 vacuolar membrane		
3	Zm00001d015251	GO:0006413 translational initiation		
3	Zm00001d015251	GO:0010501 RNA secondary structure unwinding		
3	Zm00001d015251	GO:0005886 plasma membrane		
3	Zm00001d015251	GO:0046686 response to cadmium ion		
3	Zm00001d015251	GO:0009651 response to salt stress		
3	Zm00001d015251	GO:0009505 plant-type cell wall		
3	Zm00001d015251	GO:0003743 translation initiation factor activity		
3	Zm00001d015251	GO:0046130 purine ribonucleoside catabolic process		
3	Zm00001d015251	GO:0006096 glycolytic process		
3	Zm00001d015251	GO:0005524 ATP binding		
3	Zm00001d015251	GO:0006094 gluconeogenesis		
3	Zm00001d049552	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d049552	GO:0040007 growth		
3	Zm00001d049552	GO:0005730 nucleolus		
3	Zm00001d049552	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d049552	GO:0005774 vacuolar membrane		
3	Zm00001d049552	GO:0003735 structural constituent of ribosome		
3	Zm00001d049552	GO:0005886 plasma membrane		
3	Zm00001d049552	GO:0001510 RNA methylation		
3	Zm00001d049552	GO:0007275 multicellular organism development		
3	Zm00001d049552	GO:0006412 translation		
3	Zm00001d049552	GO:0050789 regulation of biological process		
3	Zm00001d049552	GO:0009507 chloroplast		
3	Zm00001d015168	GO:0009651 response to salt stress	 --- 	 --- 
3	Zm00001d015168	GO:0006096 glycolytic process		
3	Zm00001d015168	GO:0006094 gluconeogenesis		
3	Zm00001d015168	GO:0009944 polarity specification of adaxial/abaxial axis		
3	Zm00001d015168	GO:0009616 virus induced gene silencing		
3	Zm00001d015168	GO:0006346 methylation-dependent chromatin silencing		
3	Zm00001d015168	GO:0005875 microtubule associated complex		
3	Zm00001d015168	GO:0048513 animal organ development		
3	Zm00001d015168	GO:0046686 response to cadmium ion		
3	Zm00001d015168	GO:0016246 RNA interference		
3	Zm00001d015168	GO:0048646 anatomical structure formation involved in morphogenesis		
3	Zm00001d015168	GO:0006422 aspartyl-tRNA aminoacylation		
3	Zm00001d015168	GO:0010014 meristem initiation		
3	Zm00001d015168	GO:0004815 aspartate-tRNA ligase activity		
3	Zm00001d015168	GO:0022008 neurogenesis		
3	Zm00001d015168	GO:0000741 karyogamy		
3	Zm00001d015168	GO:0009506 plasmodesma		
3	Zm00001d015168	GO:0010050 vegetative phase change		
3	Zm00001d015168	GO:0051604 protein maturation		
3	Zm00001d015168	GO:0010075 regulation of meristem growth		
3	Zm00001d015168	GO:0009560 embryo sac egg cell differentiation		
3	Zm00001d015168	GO:2000026 regulation of multicellular organismal development		
3	Zm00001d015168	GO:0005524 ATP binding		
3	Zm00001d015168	GO:0009855 determination of bilateral symmetry		
3	Zm00001d015168	GO:0006007 glucose catabolic process		
3	Zm00001d015168	GO:0005829 cytosol		
3	Zm00001d047707	GO:0044710 single-organism metabolic process	 --- 	 --- 
3	Zm00001d047707	GO:0032040 small-subunit processome		
3	Zm00001d047707	GO:0022627 cytosolic small ribosomal subunit		
3	Zm00001d047707	GO:0042274 ribosomal small subunit biogenesis		
3	Zm00001d047707	GO:0005618 cell wall		
3	Zm00001d047707	GO:0005730 nucleolus		
3	Zm00001d047707	GO:0030686 90S preribosome		
3	Zm00001d047707	GO:0003735 structural constituent of ribosome		
3	Zm00001d047707	GO:0006364 rRNA processing		
3	Zm00001d047707	GO:0005886 plasma membrane		
3	Zm00001d047707	GO:0001510 RNA methylation		
3	Zm00001d047707	GO:0002181 cytoplasmic translation		
3	Zm00001d047707	GO:0009506 plasmodesma		
3	Zm00001d047707	GO:0009507 chloroplast		
3	Zm00001d006287	GO:0042273 ribosomal large subunit biogenesis	 --- 	 --- 
3	Zm00001d006287	GO:0005794 Golgi apparatus		
3	Zm00001d006287	GO:0044710 single-organism metabolic process		
3	Zm00001d006287	GO:0032501 multicellular organismal process		
3	Zm00001d006287	GO:0009507 chloroplast		
3	Zm00001d006287	GO:0005783 endoplasmic reticulum		
3	Zm00001d006287	GO:0022625 cytosolic large ribosomal subunit		
3	Zm00001d006287	GO:0005730 nucleolus		
3	Zm00001d006287	GO:0042788 polysomal ribosome		
3	Zm00001d006287	GO:0005774 vacuolar membrane		
3	Zm00001d006287	GO:0032502 developmental process		
3	Zm00001d006287	GO:0003735 structural constituent of ribosome		
